Q_mean,Q_mean_error_str,TotalRR,TotalRR_error_str,QP_elasticity,QP_elasticity_error_str,FDC_slope,FDC_slope_error_str,BFI,BFI_error_str,HFD_mean,HFD_mean_error_str,Q5,Q5_error_str,Q95,Q95_error_str,high_Q_freq,high_Q_freq_error_str,high_Q_dur,high_Q_dur_error_str,low_Q_freq,low_Q_freq_error_str,low_Q_dur,low_Q_dur_error_str,zero_Q_freq,zero_Q_freq_error_str
1.47505623031939,Warning: Ignoring NaNs in streamflow data. ,0.603817270031616,Warning: Ignoring NaNs in streamflow data. ,2.5584264821759,Warning: Ignoring NaNs in streamflow data. ,-5.3145715796111,"Warning: Ignoring NaNs in streamflow data. ",0.720897461703727,Warning: Ignoring NaNs in streamflow data. ,145.259259259259,Warning: Years containing NaN values are ignored. Warning: Ignoring NaNs in streamflow data. ,0.44,Warning: Ignoring NaNs in streamflow data. ,NaN,Warning: Ignoring NaNs in streamflow data. ,0.00267705037722073,Warning: Ignoring NaNs in streamflow data. ,1.57142857142857,Warning: Ignoring NaNs in streamflow data. ,0.00255536626916525,Warning: Ignoring NaNs in streamflow data. ,3,Warning: Ignoring NaNs in streamflow data. ,0,Warning: Ignoring NaNs in streamflow data. 
2.38932100267706,,0.748236672225764,,1.09681002351088,,-1.88125086024346,"",0.604479324988859,,143.555555555556,,0.49,,6.55,,0.00407641761985885,,1.28846153846154,,0.0435020686298369,,8.03370786516854,,0,
2.23349623580451,Warning: Ignoring NaNs in streamflow data. ,0.718646393003908,Warning: Ignoring NaNs in streamflow data. ,1.32605462336394,Warning: Ignoring NaNs in streamflow data. ,-2.08785195269623,"Warning: Ignoring NaNs in streamflow data. ",0.59748795992635,Warning: Ignoring NaNs in streamflow data. ,139.571428571429,Warning: Years containing NaN values are ignored. Warning: Ignoring NaNs in streamflow data. ,0.42,Warning: Ignoring NaNs in streamflow data. ,15.46,Warning: Ignoring NaNs in streamflow data. ,0.00511073253833049,Warning: Ignoring NaNs in streamflow data. ,1.44827586206897,Warning: Ignoring NaNs in streamflow data. ,0.0587734241908007,Warning: Ignoring NaNs in streamflow data. ,8.4,Warning: Ignoring NaNs in streamflow data. ,0,Warning: Ignoring NaNs in streamflow data. 
3.0222247964055,Warning: Ignoring NaNs in streamflow data. ,0.717398362465995,Warning: Ignoring NaNs in streamflow data. ,-0.242174650174569,Warning: Ignoring NaNs in streamflow data. ,-2.43505099638347,"Warning: Ignoring NaNs in streamflow data. ",0.56227342207878,Warning: Ignoring NaNs in streamflow data. ,142.333333333333,Warning: Years containing NaN values are ignored. Warning: Ignoring NaNs in streamflow data. ,0.53,Warning: Ignoring NaNs in streamflow data. ,NaN,Warning: Ignoring NaNs in streamflow data. ,0.00657094183499635,Warning: Ignoring NaNs in streamflow data. ,1.42105263157895,Warning: Ignoring NaNs in streamflow data. ,0.0649793137016306,Warning: Ignoring NaNs in streamflow data. ,10.4705882352941,Warning: Ignoring NaNs in streamflow data. ,0,Warning: Ignoring NaNs in streamflow data. 
2.28813097975228,Warning: Ignoring NaNs in streamflow data. ,0.806230383697779,Warning: Ignoring NaNs in streamflow data. ,2.12855056076326,Warning: Ignoring NaNs in streamflow data. ,-2.53044490016888,"Warning: Ignoring NaNs in streamflow data. ",0.609038266775174,Warning: Ignoring NaNs in streamflow data. ,147.305555555556,Warning: Years containing NaN values are ignored. Warning: Ignoring NaNs in streamflow data. ,0.53,Warning: Ignoring NaNs in streamflow data. ,NaN,Warning: Ignoring NaNs in streamflow data. ,0.00431978583596982,Warning: Ignoring NaNs in streamflow data. ,1.3921568627451,Warning: Ignoring NaNs in streamflow data. ,0.0245801898272086,Warning: Ignoring NaNs in streamflow data. ,7.62264150943396,Warning: Ignoring NaNs in streamflow data. ,0,Warning: Ignoring NaNs in streamflow data. 
3.65114046711942,Warning: Ignoring NaNs in streamflow data. ,0.969062339053032,Warning: Ignoring NaNs in streamflow data. ,2.23940774214583,Warning: Ignoring NaNs in streamflow data. ,-3.88964294926865,"Warning: Ignoring NaNs in streamflow data. ",0.538481709069223,Warning: Ignoring NaNs in streamflow data. ,146.212121212121,Warning: Years containing NaN values are ignored. Warning: Ignoring NaNs in streamflow data. ,0.76,Warning: Ignoring NaNs in streamflow data. ,NaN,Warning: Ignoring NaNs in streamflow data. ,0.00511073253833049,Warning: Ignoring NaNs in streamflow data. ,1.15068493150685,Warning: Ignoring NaNs in streamflow data. ,0.0464833292771964,Warning: Ignoring NaNs in streamflow data. ,6.70175438596491,Warning: Ignoring NaNs in streamflow data. ,0,Warning: Ignoring NaNs in streamflow data. 
2.21565570116787,Warning: Ignoring NaNs in streamflow data. ,0.688460363224894,Warning: Ignoring NaNs in streamflow data. ,0.948675124797855,Warning: Ignoring NaNs in streamflow data. ,-6.9459494728139,"Warning: Ignoring NaNs in streamflow data. ",0.51887874256389,Warning: Ignoring NaNs in streamflow data. ,135.866666666667,Warning: Years containing NaN values are ignored. Warning: Ignoring NaNs in streamflow data. ,0.38,Warning: Ignoring NaNs in streamflow data. ,NaN,Warning: Ignoring NaNs in streamflow data. ,0.015453881723047,Warning: Ignoring NaNs in streamflow data. ,1.48538011695906,Warning: Ignoring NaNs in streamflow data. ,0.0743489900219031,Warning: Ignoring NaNs in streamflow data. ,10.3559322033898,Warning: Ignoring NaNs in streamflow data. ,0,Warning: Ignoring NaNs in streamflow data. 
2.67999663072776,Warning: Ignoring NaNs in streamflow data. ,0.747320275306041,Warning: Ignoring NaNs in streamflow data. ,0.128313860968754,Warning: Ignoring NaNs in streamflow data. ,-5.62107278445917,"Warning: Ignoring NaNs in streamflow data. ",0.447492830128157,Warning: Ignoring NaNs in streamflow data. ,135.115384615385,Warning: Years containing NaN values are ignored. Warning: Ignoring NaNs in streamflow data. ,0.43,Warning: Ignoring NaNs in streamflow data. ,NaN,Warning: Ignoring NaNs in streamflow data. ,0.0264662935020686,Warning: Ignoring NaNs in streamflow data. ,1.36363636363636,Warning: Ignoring NaNs in streamflow data. ,0.0961912874178632,Warning: Ignoring NaNs in streamflow data. ,8.27748691099476,Warning: Ignoring NaNs in streamflow data. ,0,Warning: Ignoring NaNs in streamflow data. 
1.50283633052584,Warning: Ignoring NaNs in streamflow data. ,0.607285570949038,Warning: Ignoring NaNs in streamflow data. ,2.24322164105004,Warning: Ignoring NaNs in streamflow data. ,-3.20008881894574,"Warning: Ignoring NaNs in streamflow data. ",0.598426406633802,Warning: Ignoring NaNs in streamflow data. ,128.888888888889,Warning: Years containing NaN values are ignored. Warning: Ignoring NaNs in streamflow data. ,0.28,Warning: Ignoring NaNs in streamflow data. ,NaN,Warning: Ignoring NaNs in streamflow data. ,0.0107082015088829,Warning: Ignoring NaNs in streamflow data. ,1.69230769230769,Warning: Ignoring NaNs in streamflow data. ,0.0647967875395473,Warning: Ignoring NaNs in streamflow data. ,10.8673469387755,Warning: Ignoring NaNs in streamflow data. ,0,Warning: Ignoring NaNs in streamflow data. 
2.6706553873553,Warning: Ignoring NaNs in streamflow data. ,0.761725155049439,Warning: Ignoring NaNs in streamflow data. ,3.33325794420202,Warning: Ignoring NaNs in streamflow data. ,-5.65624715729206,"Warning: Ignoring NaNs in streamflow data. ",0.59642827188315,Warning: Ignoring NaNs in streamflow data. ,131.633333333333,Warning: Years containing NaN values are ignored. Warning: Ignoring NaNs in streamflow data. ,0.61,Warning: Ignoring NaNs in streamflow data. ,NaN,Warning: Ignoring NaNs in streamflow data. ,0.00602336334874665,Warning: Ignoring NaNs in streamflow data. ,1.26923076923077,Warning: Ignoring NaNs in streamflow data. ,0.0277439766366513,Warning: Ignoring NaNs in streamflow data. ,7.125,Warning: Ignoring NaNs in streamflow data. ,0,Warning: Ignoring NaNs in streamflow data. 
1.14792496050553,Warning: Ignoring NaNs in streamflow data. ,0.518295961433166,Warning: Ignoring NaNs in streamflow data. ,2.5476151614288,Warning: Ignoring NaNs in streamflow data. ,-4.14519684296018,"Warning: Ignoring NaNs in streamflow data. ",0.56167653145154,Warning: Ignoring NaNs in streamflow data. ,122.382352941176,Warning: Years containing NaN values are ignored. Warning: Ignoring NaNs in streamflow data. ,0.14,Warning: Ignoring NaNs in streamflow data. ,NaN,Warning: Ignoring NaNs in streamflow data. ,0.0200778778291555,Warning: Ignoring NaNs in streamflow data. ,2.08860759493671,Warning: Ignoring NaNs in streamflow data. ,0.123752737892431,Warning: Ignoring NaNs in streamflow data. ,16.672131147541,Warning: Ignoring NaNs in streamflow data. ,0,Warning: Ignoring NaNs in streamflow data. 
2.24855489736878,Warning: Ignoring NaNs in streamflow data. ,0.726408554120259,Warning: Ignoring NaNs in streamflow data. ,1.85681499133403,Warning: Ignoring NaNs in streamflow data. ,-2.73740458016549,"Warning: Ignoring NaNs in streamflow data. ",0.562976755314605,Warning: Ignoring NaNs in streamflow data. ,133.435897435897,Warning: Years containing NaN values are ignored. Warning: Ignoring NaNs in streamflow data. ,0.39,Warning: Ignoring NaNs in streamflow data. ,NaN,Warning: Ignoring NaNs in streamflow data. ,0.012350936967632,Warning: Ignoring NaNs in streamflow data. ,1.5037037037037,Warning: Ignoring NaNs in streamflow data. ,0.0773302506692626,Warning: Ignoring NaNs in streamflow data. ,8.64625850340136,Warning: Ignoring NaNs in streamflow data. ,0,Warning: Ignoring NaNs in streamflow data. 
2.25915224479558,Warning: Ignoring NaNs in streamflow data. ,0.70610281579222,Warning: Ignoring NaNs in streamflow data. ,2.74258380011937,Warning: Ignoring NaNs in streamflow data. ,-3.92189713783157,"Warning: Ignoring NaNs in streamflow data. ",0.593453335667443,Warning: Ignoring NaNs in streamflow data. ,134,Warning: Years containing NaN values are ignored. Warning: Ignoring NaNs in streamflow data. ,0.44,Warning: Ignoring NaNs in streamflow data. ,NaN,Warning: Ignoring NaNs in streamflow data. ,0.00474568021416403,Warning: Ignoring NaNs in streamflow data. ,1.39285714285714,Warning: Ignoring NaNs in streamflow data. ,0.052993429058165,Warning: Ignoring NaNs in streamflow data. ,8.88775510204082,Warning: Ignoring NaNs in streamflow data. ,0,Warning: Ignoring NaNs in streamflow data. 
1.13862496957897,,0.498988528119775,,1.12178799242494,,-2.01812562746963,"",0.650646193092314,,134.333333333333,,0.27,,3.24,,0.00717936237527379,,1.57333333333333,,0.0151496714529083,,7.54545454545455,,0,
1.10015619166147,Warning: Ignoring NaNs in streamflow data. ,0.481254923186705,Warning: Ignoring NaNs in streamflow data. ,1.40417574093193,Warning: Ignoring NaNs in streamflow data. ,-2.57670894366844,"Warning: Ignoring NaNs in streamflow data. ",0.617839777420025,Warning: Ignoring NaNs in streamflow data. ,131.571428571429,Warning: Years containing NaN values are ignored. Warning: Ignoring NaNs in streamflow data. ,0.17,Warning: Ignoring NaNs in streamflow data. ,4.39,Warning: Ignoring NaNs in streamflow data. ,0.0100997809686055,Warning: Ignoring NaNs in streamflow data. ,1.90804597701149,Warning: Ignoring NaNs in streamflow data. ,0.113287904599659,Warning: Ignoring NaNs in streamflow data. ,9.8,Warning: Ignoring NaNs in streamflow data. ,0,Warning: Ignoring NaNs in streamflow data. 
0.848211452224909,Warning: Ignoring NaNs in streamflow data. ,0.414295325724764,Warning: Ignoring NaNs in streamflow data. ,2.57499274731519,Warning: Ignoring NaNs in streamflow data. ,-4.9724250775359,"Warning: Ignoring NaNs in streamflow data. ",0.601380384054188,Warning: Ignoring NaNs in streamflow data. ,133.225806451613,Warning: Years containing NaN values are ignored. Warning: Ignoring NaNs in streamflow data. ,0.16,Warning: Ignoring NaNs in streamflow data. ,NaN,Warning: Ignoring NaNs in streamflow data. ,0.0095522024823558,Warning: Ignoring NaNs in streamflow data. ,2.37878787878788,Warning: Ignoring NaNs in streamflow data. ,0.0553054271112193,Warning: Ignoring NaNs in streamflow data. ,7.1015625,Warning: Ignoring NaNs in streamflow data. ,0,Warning: Ignoring NaNs in streamflow data. 
3.36513750304209,,0.808759437883423,,1.25170278362127,,-2.23361817039689,"",0.664391420878675,,130.111111111111,,0.8,,8.58,,0.000425894378194208,,1.16666666666667,,0.0189218788026284,,12.9583333333333,,0,
4.59628559260162,,0.805650325093495,,1.14346166806839,,-2.155551961884,"",0.646780957411223,,128.088888888889,,0.9,,12.05,,0.000973472864443904,,1.77777777777778,,0.0528109028960818,,7.48275862068965,,0,
1.90080952990905,Warning: Ignoring NaNs in streamflow data. ,0.601585245282516,Warning: Ignoring NaNs in streamflow data. ,1.66082796446539,Warning: Ignoring NaNs in streamflow data. ,-2.37099396203186,"Warning: Ignoring NaNs in streamflow data. ",0.587218103540818,Warning: Ignoring NaNs in streamflow data. ,133.121951219512,Warning: Years containing NaN values are ignored. Warning: Ignoring NaNs in streamflow data. ,0.38,Warning: Ignoring NaNs in streamflow data. ,28.84,Warning: Ignoring NaNs in streamflow data. ,0.00809199318568995,Warning: Ignoring NaNs in streamflow data. ,1.31683168316832,Warning: Ignoring NaNs in streamflow data. ,0.0528109028960818,Warning: Ignoring NaNs in streamflow data. ,7.17355371900826,Warning: Ignoring NaNs in streamflow data. ,0,Warning: Ignoring NaNs in streamflow data. 
2.83434533949866,,0.484370433225158,,1.1247482031102,,-2.06321825550225,"",0.52729214231692,,132.711111111111,,0.66,,9.02,,0.0150279873448528,,1.27319587628866,,0.0161839863713799,,4.92592592592593,,0,
3.87345801575614,Warning: Ignoring NaNs in streamflow data. ,0.891776246667865,Warning: Ignoring NaNs in streamflow data. ,1.2679221411957,Warning: Ignoring NaNs in streamflow data. ,-2.5483539060527,"Warning: Ignoring NaNs in streamflow data. ",0.65891325892354,Warning: Ignoring NaNs in streamflow data. ,130.52380952381,Warning: Years containing NaN values are ignored. Warning: Ignoring NaNs in streamflow data. ,1.03,Warning: Ignoring NaNs in streamflow data. ,NaN,Warning: Ignoring NaNs in streamflow data. ,0.000851788756388416,Warning: Ignoring NaNs in streamflow data. ,1.4,Warning: Ignoring NaNs in streamflow data. ,0.00358968118763689,Warning: Ignoring NaNs in streamflow data. ,11.8,Warning: Ignoring NaNs in streamflow data. ,0,Warning: Ignoring NaNs in streamflow data. 
2.6656125494974,Warning: Ignoring NaNs in streamflow data. ,0.656654794117795,Warning: Ignoring NaNs in streamflow data. ,1.58934269876246,Warning: Ignoring NaNs in streamflow data. ,-2.58845405910195,"Warning: Ignoring NaNs in streamflow data. ",0.518253470047827,Warning: Ignoring NaNs in streamflow data. ,125.454545454545,Warning: Years containing NaN values are ignored. Warning: Ignoring NaNs in streamflow data. ,0.36,Warning: Ignoring NaNs in streamflow data. ,8.97,Warning: Ignoring NaNs in streamflow data. ,0.017339985397907,Warning: Ignoring NaNs in streamflow data. ,1.34433962264151,Warning: Ignoring NaNs in streamflow data. ,0.134460939401314,Warning: Ignoring NaNs in streamflow data. ,9.13223140495868,Warning: Ignoring NaNs in streamflow data. ,0,Warning: Ignoring NaNs in streamflow data. 
2.69395725734639,Warning: Ignoring NaNs in streamflow data. ,0.806903868180172,Warning: Ignoring NaNs in streamflow data. ,4.56629067624187,Warning: Ignoring NaNs in streamflow data. ,-6.58732653539805,"Warning: Ignoring NaNs in streamflow data. ",0.497614352196452,Warning: Ignoring NaNs in streamflow data. ,128.933333333333,Warning: Years containing NaN values are ignored. Warning: Ignoring NaNs in streamflow data. ,0.44,Warning: Ignoring NaNs in streamflow data. ,NaN,Warning: Ignoring NaNs in streamflow data. ,0.0117425164273546,Warning: Ignoring NaNs in streamflow data. ,1.1840490797546,Warning: Ignoring NaNs in streamflow data. ,0.0807374056948163,Warning: Ignoring NaNs in streamflow data. ,6.73604060913706,Warning: Ignoring NaNs in streamflow data. ,0,Warning: Ignoring NaNs in streamflow data. 
6.79405758132213,Warning: Ignoring NaNs in streamflow data. ,1.08668647288835,Warning: Ignoring NaNs in streamflow data. ,1.54323523323348,Warning: Ignoring NaNs in streamflow data. ,-2.37438024453285,"Warning: Ignoring NaNs in streamflow data. ",0.650227995892676,Warning: Ignoring NaNs in streamflow data. ,127.09756097561,Warning: Years containing NaN values are ignored. Warning: Ignoring NaNs in streamflow data. ,1.1,Warning: Ignoring NaNs in streamflow data. ,NaN,Warning: Ignoring NaNs in streamflow data. ,0.000182526162083232,Warning: Ignoring NaNs in streamflow data. ,1.5,Warning: Ignoring NaNs in streamflow data. ,0.0754441469944025,Warning: Ignoring NaNs in streamflow data. ,16.3157894736842,Warning: Ignoring NaNs in streamflow data. ,0,Warning: Ignoring NaNs in streamflow data. 
1.43694265809217,Warning: Ignoring NaNs in streamflow data. ,0.562683141521941,Warning: Ignoring NaNs in streamflow data. ,2.98056826900885,Warning: Ignoring NaNs in streamflow data. ,-5.13383544451695,"Warning: Ignoring NaNs in streamflow data. ",0.628611165494694,Warning: Ignoring NaNs in streamflow data. ,128.107142857143,Warning: Years containing NaN values are ignored. Warning: Ignoring NaNs in streamflow data. ,0.18,Warning: Ignoring NaNs in streamflow data. ,NaN,Warning: Ignoring NaNs in streamflow data. ,0.00225115599902653,Warning: Ignoring NaNs in streamflow data. ,2.3125,Warning: Ignoring NaNs in streamflow data. ,0.0910805548795327,Warning: Ignoring NaNs in streamflow data. ,18.0361445783133,Warning: Ignoring NaNs in streamflow data. ,0,Warning: Ignoring NaNs in streamflow data. 
2.89220215701028,Warning: Ignoring NaNs in streamflow data. ,0.749332808505888,Warning: Ignoring NaNs in streamflow data. ,3.1459339225791,Warning: Ignoring NaNs in streamflow data. ,-4.90850087879366,"Warning: Ignoring NaNs in streamflow data. ",0.502018807990142,Warning: Ignoring NaNs in streamflow data. ,121.21875,Warning: Years containing NaN values are ignored. Warning: Ignoring NaNs in streamflow data. ,0.28,Warning: Ignoring NaNs in streamflow data. ,NaN,Warning: Ignoring NaNs in streamflow data. ,0.0124726210756875,Warning: Ignoring NaNs in streamflow data. ,1.47482014388489,Warning: Ignoring NaNs in streamflow data. ,0.137442200048674,Warning: Ignoring NaNs in streamflow data. ,13.4464285714286,Warning: Ignoring NaNs in streamflow data. ,0,Warning: Ignoring NaNs in streamflow data. 
5.95063848774947,Warning: Ignoring NaNs in streamflow data. ,0.798964550669366,Warning: Ignoring NaNs in streamflow data. ,3.94769773968823,Warning: Ignoring NaNs in streamflow data. ,-5.3396021711948,"Warning: Ignoring NaNs in streamflow data. ",0.412109874136553,Warning: Ignoring NaNs in streamflow data. ,126.121212121212,Warning: Years containing NaN values are ignored. Warning: Ignoring NaNs in streamflow data. ,0.57,Warning: Ignoring NaNs in streamflow data. ,NaN,Warning: Ignoring NaNs in streamflow data. ,0.0207471404234607,Warning: Ignoring NaNs in streamflow data. ,1.40909090909091,Warning: Ignoring NaNs in streamflow data. ,0.174981747383792,Warning: Ignoring NaNs in streamflow data. ,7.24433249370277,Warning: Ignoring NaNs in streamflow data. ,0,Warning: Ignoring NaNs in streamflow data. 
2.58524933214603,Warning: Ignoring NaNs in streamflow data. ,0.788906044633385,Warning: Ignoring NaNs in streamflow data. ,3.36893362381009,Warning: Ignoring NaNs in streamflow data. ,-5.91226770319996,"Warning: Ignoring NaNs in streamflow data. ",0.553384878285565,Warning: Ignoring NaNs in streamflow data. ,127.866666666667,Warning: Years containing NaN values are ignored. Warning: Ignoring NaNs in streamflow data. ,0.45,Warning: Ignoring NaNs in streamflow data. ,NaN,Warning: Ignoring NaNs in streamflow data. ,0.00584083718666342,Warning: Ignoring NaNs in streamflow data. ,1.11627906976744,Warning: Ignoring NaNs in streamflow data. ,0.0696033098077391,Warning: Ignoring NaNs in streamflow data. ,7.57615894039735,Warning: Ignoring NaNs in streamflow data. ,0,Warning: Ignoring NaNs in streamflow data. 
